x,y
1.972160356347438803e+00,-2.656914893617024063e+03
1.979955456570155814e+00,-2.656914893617024063e+03
1.987750556792873269e+00,-2.706117021276593732e+03
1.995545657015590280e+00,-2.706117021276593732e+03
2.003340757238307290e+00,-2.706117021276593732e+03
2.011135857461024745e+00,-2.706117021276593732e+03
2.018930957683741756e+00,-2.706117021276593732e+03
2.026726057906458767e+00,-2.755319148936170677e+03
2.034521158129176222e+00,-2.755319148936170677e+03
2.042316258351893232e+00,-2.755319148936170677e+03
2.050111358574610243e+00,-2.755319148936170677e+03
2.057906458797327254e+00,-2.804521276595747622e+03
2.065701559020044709e+00,-2.804521276595747622e+03
2.073496659242761719e+00,-2.804521276595747622e+03
2.081291759465478730e+00,-2.804521276595747622e+03
2.089086859688196185e+00,-2.804521276595747622e+03
2.096881959910913196e+00,-2.853723404255317291e+03
2.104677060133630206e+00,-2.853723404255317291e+03
2.112472160356347661e+00,-2.853723404255317291e+03
2.120267260579064672e+00,-2.853723404255317291e+03
2.128062360801781683e+00,-2.902925531914894236e+03
2.135857461024499138e+00,-2.902925531914894236e+03
2.143652561247216148e+00,-2.902925531914894236e+03
2.151447661469933159e+00,-2.902925531914894236e+03
2.159242761692650614e+00,-2.902925531914894236e+03
2.167037861915367625e+00,-2.952127659574471181e+03
2.174832962138084635e+00,-2.952127659574471181e+03
2.182628062360802090e+00,-2.952127659574471181e+03
2.190423162583519101e+00,-2.952127659574471181e+03
2.198218262806236112e+00,-2.952127659574471181e+03
2.206013363028953123e+00,-3.001329787234040850e+03
2.213808463251670577e+00,-3.001329787234040850e+03
2.221603563474387588e+00,-3.001329787234040850e+03
2.229398663697104599e+00,-3.001329787234040850e+03
2.237193763919822054e+00,-3.050531914893617795e+03
2.244988864142539065e+00,-3.050531914893617795e+03
2.252783964365256075e+00,-3.050531914893617795e+03
2.260579064587973530e+00,-3.050531914893617795e+03
2.268374164810690541e+00,-3.050531914893617795e+03
2.276169265033407552e+00,-3.099734042553194740e+03
2.283964365256125006e+00,-3.099734042553194740e+03
2.291759465478842017e+00,-3.099734042553194740e+03
2.299554565701559028e+00,-3.099734042553194740e+03
2.307349665924276039e+00,-3.148936170212764409e+03
2.315144766146993494e+00,-3.148936170212764409e+03
2.322939866369710504e+00,-3.148936170212764409e+03
2.330734966592427515e+00,-3.148936170212764409e+03
2.338530066815144970e+00,-3.148936170212764409e+03
2.346325167037861981e+00,-3.198138297872341354e+03
2.354120267260578991e+00,-3.198138297872341354e+03
2.361915367483296446e+00,-3.198138297872341354e+03
2.369710467706013457e+00,-3.198138297872341354e+03
2.377505567928730468e+00,-3.247340425531911023e+03
2.385300668151447923e+00,-3.247340425531911023e+03
2.393095768374164933e+00,-3.247340425531911023e+03
2.400890868596881944e+00,-3.247340425531911023e+03
2.408685968819599399e+00,-3.247340425531911023e+03
2.416481069042316410e+00,-3.296542553191487968e+03
2.424276169265033420e+00,-3.296542553191487968e+03
2.432071269487750875e+00,-3.296542553191487968e+03
2.439866369710467886e+00,-3.296542553191487968e+03
2.447661469933184897e+00,-3.345744680851064913e+03
2.455456570155901908e+00,-3.345744680851064913e+03
2.463251670378619362e+00,-3.345744680851064913e+03
2.471046770601336373e+00,-3.345744680851064913e+03
2.478841870824053384e+00,-3.345744680851064913e+03
2.486636971046770839e+00,-3.394946808510634582e+03
2.494432071269487849e+00,-3.394946808510634582e+03
2.502227171492204860e+00,-3.394946808510634582e+03
2.510022271714922315e+00,-3.394946808510634582e+03
2.517817371937639326e+00,-3.394946808510634582e+03
2.525612472160356337e+00,-3.444148936170211527e+03
2.533407572383073791e+00,-3.444148936170211527e+03
2.541202672605790802e+00,-3.444148936170211527e+03
2.548997772828507813e+00,-3.444148936170211527e+03
2.556792873051224824e+00,-3.493351063829788473e+03
2.564587973273942278e+00,-3.493351063829788473e+03
2.572383073496659289e+00,-3.493351063829788473e+03
2.580178173719376300e+00,-3.493351063829788473e+03
2.587973273942093755e+00,-3.493351063829788473e+03
2.595768374164810766e+00,-3.542553191489358142e+03
2.603563474387527776e+00,-3.542553191489358142e+03
2.611358574610245231e+00,-3.542553191489358142e+03
2.619153674832962242e+00,-3.542553191489358142e+03
2.626948775055679253e+00,-3.591755319148935087e+03
2.634743875278396708e+00,-3.591755319148935087e+03
2.642538975501113718e+00,-3.591755319148935087e+03
2.650334075723830729e+00,-3.591755319148935087e+03
2.658129175946548184e+00,-3.591755319148935087e+03
2.665924276169265195e+00,-3.640957446808512032e+03
2.673719376391982205e+00,-3.640957446808512032e+03
2.681514476614699660e+00,-3.640957446808512032e+03
2.689309576837416671e+00,-3.640957446808512032e+03
2.697104677060133682e+00,-3.690159574468081701e+03
2.704899777282850692e+00,-3.690159574468081701e+03
2.712694877505568147e+00,-3.690159574468081701e+03
2.720489977728285158e+00,-3.690159574468081701e+03
2.728285077951002169e+00,-3.690159574468081701e+03
2.736080178173719624e+00,-3.739361702127658646e+03
2.743875278396436634e+00,-3.739361702127658646e+03
2.751670378619153645e+00,-3.739361702127658646e+03
2.759465478841871100e+00,-3.739361702127658646e+03
2.767260579064588111e+00,-3.739361702127658646e+03
2.775055679287305122e+00,-3.788563829787235591e+03
2.782850779510022576e+00,-3.788563829787235591e+03
2.790645879732739587e+00,-3.788563829787235591e+03
2.798440979955456598e+00,-3.788563829787235591e+03
2.806236080178173609e+00,-3.837765957446805260e+03
2.814031180400891063e+00,-3.837765957446805260e+03
2.821826280623608074e+00,-3.837765957446805260e+03
2.829621380846325085e+00,-3.837765957446805260e+03
2.837416481069042540e+00,-3.837765957446805260e+03
2.845211581291759551e+00,-3.886968085106382205e+03
2.853006681514476561e+00,-3.886968085106382205e+03
2.860801781737194016e+00,-3.886968085106382205e+03
2.868596881959911027e+00,-3.886968085106382205e+03
2.876391982182628038e+00,-3.936170212765959150e+03
2.884187082405345492e+00,-3.936170212765959150e+03
2.891982182628062503e+00,-3.936170212765959150e+03
2.899777282850779514e+00,-3.936170212765959150e+03
2.907572383073496969e+00,-3.936170212765959150e+03
2.915367483296213980e+00,-3.985372340425528819e+03
2.923162583518930990e+00,-3.985372340425528819e+03
2.930957683741648445e+00,-3.985372340425528819e+03
2.938752783964365456e+00,-3.985372340425528819e+03
2.946547884187082467e+00,-4.034574468085105764e+03
2.954342984409799477e+00,-4.034574468085105764e+03
2.962138084632516932e+00,-4.034574468085105764e+03
2.969933184855233943e+00,-4.034574468085105764e+03
2.977728285077950954e+00,-4.034574468085105764e+03
2.985523385300668409e+00,-4.083776595744682709e+03
2.993318485523385419e+00,-4.083776595744682709e+03
3.001113585746102430e+00,-4.083776595744682709e+03
3.008908685968819441e+00,-4.083776595744682709e+03
3.016703786191536452e+00,-4.132978723404252378e+03
3.024498886414254351e+00,-4.132978723404252378e+03
3.032293986636971361e+00,-4.132978723404252378e+03
3.040089086859688372e+00,-4.132978723404252378e+03
3.047884187082405383e+00,-4.132978723404252378e+03
3.055679287305122394e+00,-4.182180851063829323e+03
3.063474387527839404e+00,-4.182180851063829323e+03
3.071269487750557303e+00,-4.182180851063829323e+03
3.079064587973274314e+00,-4.182180851063829323e+03
3.086859688195991325e+00,-4.182180851063829323e+03
3.094654788418708335e+00,-4.231382978723406268e+03
3.102449888641425346e+00,-4.231382978723406268e+03
3.110244988864142357e+00,-4.231382978723406268e+03
3.118040089086859368e+00,-4.231382978723406268e+03
3.125835189309577267e+00,-4.280585106382975937e+03
3.133630289532294277e+00,-4.280585106382975937e+03
3.141425389755011288e+00,-4.280585106382975937e+03
3.149220489977728299e+00,-4.280585106382975937e+03
3.157015590200445310e+00,-4.280585106382975937e+03
3.164810690423162320e+00,-4.329787234042552882e+03
3.172605790645880219e+00,-4.329787234042552882e+03
3.180400890868597230e+00,-4.329787234042552882e+03
3.188195991091314241e+00,-4.329787234042552882e+03
3.195991091314031252e+00,-4.378989361702129827e+03
3.203786191536748262e+00,-4.378989361702129827e+03
3.211581291759465273e+00,-4.378989361702129827e+03
3.219376391982183172e+00,-4.378989361702129827e+03
3.227171492204900183e+00,-4.378989361702129827e+03
3.234966592427617194e+00,-4.428191489361699496e+03
3.242761692650334204e+00,-4.428191489361699496e+03
3.250556792873051215e+00,-4.428191489361699496e+03
3.258351893095768226e+00,-4.428191489361699496e+03
3.266146993318485237e+00,-4.477393617021276441e+03
3.273942093541203135e+00,-4.477393617021276441e+03
3.281737193763920146e+00,-4.477393617021276441e+03
3.289532293986637157e+00,-4.477393617021276441e+03
3.297327394209354168e+00,-4.477393617021276441e+03
3.305122494432071178e+00,-4.526595744680853386e+03
3.312917594654788189e+00,-4.526595744680853386e+03
3.320712694877506088e+00,-4.526595744680853386e+03
3.328507795100223099e+00,-4.526595744680853386e+03
3.336302895322940110e+00,-4.526595744680853386e+03
3.344097995545657120e+00,-4.575797872340423055e+03
3.351893095768374131e+00,-4.575797872340423055e+03
3.359688195991091142e+00,-4.575797872340423055e+03
3.367483296213809041e+00,-4.575797872340423055e+03
3.375278396436526052e+00,-4.625000000000000000e+03
3.383073496659243062e+00,-4.625000000000000000e+03
3.390868596881960073e+00,-4.625000000000000000e+03
3.398663697104677084e+00,-4.625000000000000000e+03
3.406458797327394095e+00,-4.625000000000000000e+03
3.414253897550111105e+00,-4.674202127659576945e+03
3.422048997772829004e+00,-4.674202127659576945e+03
3.429844097995546015e+00,-4.674202127659576945e+03
3.437639198218263026e+00,-4.674202127659576945e+03
3.445434298440980037e+00,-4.723404255319146614e+03
3.453229398663697047e+00,-4.723404255319146614e+03
3.461024498886414058e+00,-4.723404255319146614e+03
3.468819599109131957e+00,-4.723404255319146614e+03
3.476614699331848968e+00,-4.723404255319146614e+03
3.484409799554565978e+00,-4.772606382978723559e+03
3.492204899777282989e+00,-4.772606382978723559e+03
3.500000000000000000e+00,-4.772606382978723559e+03
3.507795100222717011e+00,-4.772606382978723559e+03
3.515590200445434022e+00,-4.821808510638300504e+03
3.523385300668151920e+00,-4.821808510638300504e+03
3.531180400890868931e+00,-4.821808510638300504e+03
3.538975501113585942e+00,-4.821808510638300504e+03
3.546770601336302953e+00,-4.821808510638300504e+03
3.554565701559019963e+00,-4.871010638297870173e+03
3.562360801781736974e+00,-4.871010638297870173e+03
3.570155902004454873e+00,-4.871010638297870173e+03
3.577951002227171884e+00,-4.871010638297870173e+03
3.585746102449888895e+00,-4.871010638297870173e+03
3.593541202672605905e+00,-4.920212765957447118e+03
3.601336302895322916e+00,-4.920212765957447118e+03
3.609131403118039927e+00,-4.920212765957447118e+03
3.616926503340756938e+00,-4.920212765957447118e+03
3.624721603563474837e+00,-4.969414893617024063e+03
3.632516703786191847e+00,-4.969414893617024063e+03
3.640311804008908858e+00,-4.969414893617024063e+03
3.648106904231625869e+00,-4.969414893617024063e+03
3.655902004454342880e+00,-4.969414893617024063e+03
3.663697104677059890e+00,-4.969414893617024063e+03
3.671492204899777789e+00,-4.969414893617024063e+03
3.679287305122494800e+00,-4.969414893617024063e+03
3.687082405345211811e+00,-4.969414893617024063e+03
3.694877505567928822e+00,-4.969414893617024063e+03
3.702672605790645832e+00,-4.969414893617024063e+03
3.710467706013362843e+00,-4.969414893617024063e+03
3.718262806236080742e+00,-4.969414893617024063e+03
3.726057906458797753e+00,-4.920212765957447118e+03
3.733853006681514763e+00,-4.920212765957447118e+03
3.741648106904231774e+00,-4.920212765957447118e+03
3.749443207126948785e+00,-4.920212765957447118e+03
3.757238307349665796e+00,-4.920212765957447118e+03
3.765033407572382806e+00,-4.920212765957447118e+03
3.772828507795100705e+00,-4.920212765957447118e+03
3.780623608017817716e+00,-4.920212765957447118e+03
3.788418708240534727e+00,-4.920212765957447118e+03
3.796213808463251738e+00,-4.920212765957447118e+03
3.804008908685968748e+00,-4.920212765957447118e+03
3.811804008908685759e+00,-4.920212765957447118e+03
3.819599109131403658e+00,-4.920212765957447118e+03
3.827394209354120669e+00,-4.920212765957447118e+03
3.835189309576837680e+00,-4.920212765957447118e+03
3.842984409799554690e+00,-4.969414893617024063e+03
3.850779510022271701e+00,-4.969414893617024063e+03
3.858574610244988712e+00,-4.969414893617024063e+03
3.866369710467706611e+00,-4.969414893617024063e+03
3.874164810690423622e+00,-5.018617021276593732e+03
3.881959910913140632e+00,-5.018617021276593732e+03
3.889755011135857643e+00,-5.018617021276593732e+03
3.897550111358574654e+00,-5.067819148936170677e+03
3.905345211581291665e+00,-5.067819148936170677e+03
3.913140311804008675e+00,-5.117021276595747622e+03
3.920935412026726574e+00,-5.166223404255317291e+03
3.928730512249443585e+00,-5.166223404255317291e+03
3.936525612472160596e+00,-5.215425531914894236e+03
3.944320712694877606e+00,-5.215425531914894236e+03
3.952115812917594617e+00,-5.264627659574471181e+03
3.959910913140311628e+00,-5.313829787234040850e+03
3.967706013363029527e+00,-5.313829787234040850e+03
3.975501113585746538e+00,-5.363031914893617795e+03
3.983296213808463548e+00,-5.412234042553194740e+03
3.991091314031180559e+00,-5.461436170212764409e+03
3.998886414253897570e+00,-5.461436170212764409e+03
4.006681514476614581e+00,-5.510638297872341354e+03
4.014476614699331591e+00,-5.559840425531911023e+03
4.022271714922049490e+00,-5.609042553191487968e+03
4.030066815144766501e+00,-5.609042553191487968e+03
4.037861915367483512e+00,-5.658244680851064913e+03
4.045657015590200523e+00,-5.707446808510634582e+03
4.053452115812917533e+00,-5.756648936170211527e+03
4.061247216035634544e+00,-5.805851063829788473e+03
4.069042316258352443e+00,-5.805851063829788473e+03
4.076837416481069454e+00,-5.855053191489358142e+03
4.084632516703786465e+00,-5.904255319148935087e+03
4.092427616926503475e+00,-5.953457446808512032e+03
4.100222717149220486e+00,-5.953457446808512032e+03
4.108017817371937497e+00,-6.002659574468081701e+03
4.115812917594654508e+00,-6.051861702127658646e+03
4.123608017817372406e+00,-6.101063829787235591e+03
4.131403118040089417e+00,-6.150265957446805260e+03
4.139198218262806428e+00,-6.150265957446805260e+03
4.146993318485523439e+00,-6.199468085106382205e+03
4.154788418708240449e+00,-6.248670212765959150e+03
4.162583518930957460e+00,-6.297872340425528819e+03
4.170378619153675359e+00,-6.347074468085105764e+03
4.178173719376392370e+00,-6.396276595744682709e+03
4.185968819599109381e+00,-6.396276595744682709e+03
4.193763919821826391e+00,-6.445478723404252378e+03
4.201559020044543402e+00,-6.494680851063829323e+03
4.209354120267260413e+00,-6.543882978723406268e+03
4.217149220489978312e+00,-6.593085106382975937e+03
4.224944320712695323e+00,-6.642287234042552882e+03
4.232739420935412333e+00,-6.691489361702129827e+03
4.240534521158129344e+00,-6.740691489361699496e+03
4.248329621380846355e+00,-6.740691489361699496e+03
4.256124721603563366e+00,-6.789893617021276441e+03
4.263919821826280376e+00,-6.839095744680853386e+03
4.271714922048998275e+00,-6.888297872340423055e+03
4.279510022271715286e+00,-6.937500000000000000e+03
4.287305122494432297e+00,-6.986702127659576945e+03
4.295100222717149308e+00,-7.035904255319146614e+03
4.302895322939866318e+00,-7.085106382978723559e+03
4.310690423162583329e+00,-7.134308510638300504e+03
4.318485523385301228e+00,-7.134308510638300504e+03
4.326280623608018239e+00,-7.183510638297870173e+03
4.334075723830735249e+00,-7.232712765957447118e+03
4.341870824053452260e+00,-7.281914893617024063e+03
4.349665924276169271e+00,-7.331117021276593732e+03
4.357461024498886282e+00,-7.380319148936170677e+03
4.365256124721604181e+00,-7.429521276595747622e+03
4.373051224944321191e+00,-7.478723404255317291e+03
4.380846325167038202e+00,-7.527925531914894236e+03
4.388641425389755213e+00,-7.577127659574471181e+03
4.396436525612472224e+00,-7.626329787234040850e+03
